,Unnamed: 0,review-num,sentence-num,pred-model,fill-model,original,mask-filled,token_changes,n_gram,Word2Vec-Score,Bert-Score,gold-label,fill_prob,orig-label,new-label,orig-label-prob,new-label-prob,label-changed,label-prob-diff
11351,11351,42,0,imdb-BaseBert,BaseBart,...and that's a goddamn shame!,...and that's a good thing.,"('goddamn shame!', 'good thing.')",3,0.9358010032658776,0.9391021728515624,0,-0.3414774835109711,0,1,0.98,0.22,True,0.76
11353,11353,42,0,imdb-BaseBert,BaseBart,...and that's a goddamn shame!,...and that's a good thing!,"('goddamn shame', 'good thing!')",2,0.956823874749819,0.9501384496688844,0,-0.3633645474910736,0,1,0.98,0.03,True,0.95
11356,11356,42,0,imdb-BaseBert,BaseBart,...and that's a goddamn shame!,...and that's a good thing.,"('goddamn shame!', 'good thing.')",3,0.9358010032658776,0.9391021728515624,0,-0.3414774835109711,0,1,0.98,0.22,True,0.76
11376,11376,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have it rain on all copies of Dracula 3000.,"('incinerate', 'rain on')",1,0.978053035180166,0.9632911086082458,0,-0.2554289400577545,0,1,0.98,0.14,True,0.84
11377,11377,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have fun with all copies of Dracula 3000.,"('it incinerate', 'fun with')",2,0.9735068018604413,0.9191016554832458,0,-0.2349739670753479,0,1,0.98,0.01,True,0.97
11378,11378,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have it be one of your favorite copies of Dracula 3000.,"('incinerate all', 'be one of your favorite')",2,0.9709891877977092,0.931527853012085,0,-0.3720569312572479,0,1,0.98,0.0,True,0.98
11379,11379,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and release all copies of Dracula 3000.,"('have it incinerate', 'release')",3,0.9727891024079408,0.9435900449752808,0,-0.3171674311161041,0,1,0.98,0.01,True,0.97
11380,11380,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have your copies of Dracula 3000.,"('it incinerate all', 'your')",3,0.9806293061085508,0.9272011518478394,0,-0.18670912086963654,0,1,0.98,0.01,True,0.97
11381,11381,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have it be a part of Dracula 3000.,"('incinerate all copies', 'be a part')",3,0.9614132654665216,0.9407727718353271,0,-0.3167608082294464,0,1,0.98,0.01,True,0.97
11385,11385,42,1,imdb-BaseBert,BaseBart,Please make the sun rise and have it incinerate all copies of Dracula 3000.,Please make the sun rise and have it be a part of Dracula 3000.,"('incinerate all copies', 'be a part')",3,0.9614132654665216,0.9407727718353271,0,-0.3167608082294464,0,1,0.98,0.01,True,0.97
11399,11399,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the next H.R. Gigeresque cover.,"(""movie's cool"", 'next')",3,0.959942004872083,0.957936942577362,0,-0.21846841275691986,1,0,0.94,0.26,True,0.6799999999999999
11400,11400,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the movie's only H.R. Gigeresque cover.,"('cool', 'only')",1,0.9875188215852376,0.9744768738746644,0,-0.226397842168808,1,0,0.94,0.37,True,0.57
11401,11401,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the movie's H.R. Gigeresque cover.,"(""'s cool"", ""movie's"")",2,0.9919711188161524,0.9920082092285156,0,-0.1586172878742218,1,0,0.94,0.03,True,0.9099999999999999
11402,11402,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the movie's only Gigeresque cover.,"('cool H.R.', 'only')",2,0.9642732944694659,0.9483001828193665,0,-0.31095895171165466,1,0,0.94,0.15,True,0.7899999999999999
11403,11403,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the next H.R. Gigeresque cover.,"(""movie's cool"", 'next')",3,0.959942004872083,0.957936942577362,0,-0.21846841275691986,1,0,0.94,0.26,True,0.6799999999999999
11404,11404,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the movie's Gigeresque cover.,"(""'s cool H.R."", ""movie's"")",3,0.9693945360095796,0.9684927463531494,0,-0.22197750210762024,1,0,0.94,0.02,True,0.9199999999999999
11405,11405,42,3,imdb-BaseBert,BaseBart,Don't be fooled be the movie's cool H.R. Gigeresque cover.,Don't be fooled be the movie's cover.,"('cool H.R. Gigeresque', '')",3,0.9693946414079248,0.9301534295082092,0,-0.2394091486930847,1,0,0.94,0.17,True,0.7699999999999999
11412,11412,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('bad', 'funny,')",1,0.9890776854118044,0.9701891541481018,0,-0.18819794058799744,0,1,1.0,0.0,True,1.0
11413,11413,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('so bad', 'so funny,')",2,0.9890776854118044,0.9701891541481018,0,-0.2446985244750977,0,1,1.0,0.0,True,1.0
11414,11414,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('bad,', 'funny,')",2,0.9890776854118044,0.9701891541481018,0,-0.2481472790241241,0,1,1.0,0.0,True,1.0
11415,11415,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('is so bad', 'is so funny,')",3,0.9890776854118044,0.9701891541481018,0,-0.3149724304676056,0,1,1.0,0.0,True,1.0
11416,11416,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('so bad,', 'so funny,')",3,0.9890776854118044,0.9701891541481018,0,-0.3029658794403076,0,1,1.0,0.0,True,1.0
11417,11417,42,4,imdb-BaseBert,BaseBart,"This is so bad, it's almost hilarious.","This is so funny, it's almost hilarious.","('bad, it', ""funny, it's"")",3,0.9890776854118044,0.9701891541481018,0,-0.2501967549324036,0,1,1.0,0.0,True,1.0
11428,11428,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,Words cannot describe all the emotions this movie conjured.,"(""I can't"", 'Words cannot')",3,0.9642753647853316,0.9919002056121826,0,-0.15952733159065247,1,0,0.99,0.07,True,0.9199999999999999
11436,11436,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the images this movie conjured.,"('emotions', 'images')",1,0.9795134564847509,0.9905282258987428,0,-0.21443571150302887,1,0,0.99,0.4,True,0.59
11437,11437,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the images this movie conjured.,"('the emotions', 'the images')",2,0.9795134564847509,0.9905282258987428,0,-0.17936135828495026,1,0,0.99,0.4,True,0.59
11438,11438,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the possibilities this movie conjured.,"('emotions this', 'possibilities this')",2,0.9854817334591124,0.9821361303329468,0,-0.24195297062397006,1,0,0.99,0.01,True,0.98
11439,11439,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe the image this movie conjured.,"('all the emotions', 'the image')",3,0.9690400971367048,0.9673150181770324,0,-0.2029439210891724,1,0,0.99,0.03,True,0.96
11440,11440,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the images this movie conjured.,"('the emotions this', 'the images this')",3,0.9795134564847509,0.9905282258987428,0,-0.2401536256074905,1,0,0.99,0.4,True,0.59
11441,11441,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the things I conjured.,"('emotions this movie', 'I things')",3,0.9593030804906372,0.9397599101066588,0,-0.2344479262828827,1,0,0.99,0.05,True,0.94
11445,11445,42,5,imdb-BaseBert,BaseBart,I can't describe all the emotions this movie conjured.,I can't describe all the things I conjured.,"('emotions this movie', 'I things')",3,0.9593030804906372,0.9397599101066588,0,-0.2344479262828827,1,0,0.99,0.05,True,0.94
11520,11520,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The only thing of this movie are the opening-credits and the opening-shots which feature,"('best', 'only')",1,0.9968395766426684,0.980850875377655,0,-0.11193810403347017,1,0,0.52,0.01,True,0.51
11521,11521,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The only thing of this movie are the opening-credits and the opening-shots which feature,"('The best', 'The only')",2,0.9968395766426684,0.980850875377655,0,-0.122711181640625,1,0,0.52,0.01,True,0.51
11534,11534,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie is the opening-credits and the opening-shots which feature,"('movie are', 'movie is')",2,0.9964698763240066,0.9960857629776,0,-0.15962594747543335,1,0,0.52,0.02,True,0.5
11535,11535,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing about this game are the opening-credits and the opening-shots which feature,"('of this movie', 'about this game')",3,0.9874587592455588,0.988180696964264,0,-0.20160062611103055,1,0,0.52,0.03,True,0.49
11541,11541,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie is the mini-credits and the opening-shots which feature,"('are the opening', 'is the mini-credits')",3,0.9894538546760436,0.98381370306015,0,-0.1603901982307434,1,0,0.52,0.06,True,0.46
11548,11548,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-shots. The best thing of this movie are the opening-shots which feature,"('-credits and', 'The best thing of this movie are opening-shots.')",3,0.9867907760735448,0.9355050325393676,0,-0.13643191754817965,1,0,0.52,0.27,True,0.25
11555,11555,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,"The best thing of this movie are the opening-credits and the ending, which feature","('opening-shots', 'ending,')",3,0.9833246959328994,0.96800696849823,0,-0.191182479262352,1,0,0.52,0.45,True,0.07
11557,11557,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,"The best thing of this movie are the opening-credits and the opening sequence, which feature","('-shots', 'opening sequence,')",2,0.9833451790564064,0.9677520394325256,0,-0.15453311800956726,1,0,0.52,0.44,True,0.08000000000000002
11558,11558,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening-movie feature,"('shots which', 'opening-movie')",2,0.9872934202695332,0.9612604975700378,0,-0.24606123566627505,1,0,0.52,0.27,True,0.25
11559,11559,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,"The best thing of this movie are the opening-credits and the ending, which feature","('opening-shots', 'ending,')",3,0.9833246959328994,0.96800696849823,0,-0.191182479262352,1,0,0.52,0.45,True,0.07
11560,11560,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening of the feature,"('-shots which', 'of the opening')",3,0.9849195418481892,0.957032322883606,0,-0.2548553645610809,1,0,0.52,0.09,True,0.43000000000000005
11561,11561,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening-credits.,"('shots which feature', 'opening-credits.')",3,0.9808282874071892,0.9549178481101991,0,-0.2374856621026993,1,0,0.52,0.12,True,0.4
11563,11563,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening-shots.,"('which feature', 'opening-shots.')",2,0.9913590500330608,0.9742669463157654,0,-0.045024391263723366,1,0,0.52,0.21,True,0.31000000000000005
11565,11565,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening-credits.,"('shots which feature', 'opening-credits.')",3,0.9808282874071892,0.9549178481101991,0,-0.2374856621026993,1,0,0.52,0.12,True,0.4
11566,11566,42,8,imdb-BaseBert,BaseBart,The best thing of this movie are the opening-credits and the opening-shots which feature,The best thing of this movie are the opening-credits and the opening-shots.,"('which feature', 'opening-shots.')",3,0.9913590500330608,0.9742669463157654,0,-0.045024391263723366,1,0,0.52,0.21,True,0.31000000000000005
11572,11572,42,9,imdb-BaseBert,BaseBart,more or less okay CGI of two space-ships.,more or less one of two space-ships.,"('less okay CGI', 'less one')",3,0.967281018689396,0.935468852519989,0,-0.2256274074316025,0,1,0.99,0.36,True,0.63
11573,11573,42,9,imdb-BaseBert,BaseBart,more or less okay CGI of two space-ships.,more or less two space-ships.,"('okay CGI of', '')",3,0.9647450340719228,0.9359393119812012,0,-0.3681421875953674,0,1,0.99,0.36,True,0.63
